"Year","LAD11CD","City","Major","Value"
2015,"E09000022","Lambeth","Criminal Damage",198
2015,"E09000022","Lambeth","Drugs",200
2015,"E09000022","Lambeth","Fraud or Forgery",0
2015,"E09000022","Lambeth","Other Notifiable Offences",48
2015,"E09000022","Lambeth","Robbery",77
2015,"E09000022","Lambeth","Sexual Offences",0
2015,"E09000022","Lambeth","Theft and Handling",1000
2015,"E09000022","Lambeth","Violence Against the Person",854
2015,"E09000023","Lewisham","Burglary",181
2015,"E09000023","Lewisham","Criminal Damage",208
2015,"E09000023","Lewisham","Drugs",113
2015,"E09000023","Lewisham","Fraud or Forgery",0
2015,"E09000023","Lewisham","Other Notifiable Offences",24
2015,"E09000023","Lewisham","Robbery",58
2015,"E09000023","Lewisham","Sexual Offences",0
2015,"E09000023","Lewisham","Theft and Handling",625
2015,"E09000023","Lewisham","Violence Against the Person",699
2015,"E09000024","Merton","Burglary",99
2015,"E09000024","Merton","Criminal Damage",126
2015,"E09000024","Merton","Drugs",34
2015,"E09000024","Merton","Fraud or Forgery",0
2015,"E09000024","Merton","Other Notifiable Offences",16
2015,"E09000024","Merton","Robbery",20
2015,"E09000024","Merton","Sexual Offences",0
2015,"E09000024","Merton","Theft and Handling",296
2015,"E09000024","Merton","Violence Against the Person",275
2015,"E09000025","Newham","Burglary",204
2015,"E09000025","Newham","Criminal Damage",175
2015,"E09000025","Newham","Drugs",127
2015,"E09000025","Newham","Fraud or Forgery",0
2015,"E09000025","Newham","Other Notifiable Offences",39
2015,"E09000025","Newham","Robbery",128
2015,"E09000025","Newham","Sexual Offences",0
2015,"E09000025","Newham","Theft and Handling",790
2015,"E09000025","Newham","Violence Against the Person",749
2015,"E09000026","Redbridge","Burglary",158
2015,"E09000026","Redbridge","Criminal Damage",129
2015,"E09000026","Redbridge","Drugs",100
2015,"E09000026","Redbridge","Fraud or Forgery",0
2015,"E09000026","Redbridge","Other Notifiable Offences",39
2015,"E09000026","Redbridge","Robbery",55
2015,"E09000026","Redbridge","Sexual Offences",0
2015,"E09000026","Redbridge","Theft and Handling",458
2015,"E09000026","Redbridge","Violence Against the Person",450
2015,"E09000027","Richmond upon Thames","Burglary",127
2015,"E09000027","Richmond upon Thames","Criminal Damage",86
2015,"E09000027","Richmond upon Thames","Drugs",21
2015,"E09000027","Richmond upon Thames","Fraud or Forgery",0
2015,"E09000027","Richmond upon Thames","Other Notifiable Offences",18
2015,"E09000027","Richmond upon Thames","Robbery",9
2015,"E09000027","Richmond upon Thames","Sexual Offences",0
2015,"E09000027","Richmond upon Thames","Theft and Handling",380
2015,"E09000027","Richmond upon Thames","Violence Against the Person",224
2015,"E09000028","Southwark","Burglary",234
2015,"E09000028","Southwark","Criminal Damage",189
2015,"E09000028","Southwark","Drugs",159
2015,"E09000028","Southwark","Fraud or Forgery",0
2015,"E09000028","Southwark","Other Notifiable Offences",44
2015,"E09000028","Southwark","Robbery",92
2015,"E09000028","Southwark","Sexual Offences",0
2015,"E09000028","Southwark","Theft and Handling",966
2015,"E09000028","Southwark","Violence Against the Person",694
2015,"E09000029","Sutton","Burglary",87
2015,"E09000029","Sutton","Criminal Damage",114
2015,"E09000029","Sutton","Drugs",38
2015,"E09000029","Sutton","Fraud or Forgery",0
2015,"E09000029","Sutton","Other Notifiable Offences",11
2015,"E09000029","Sutton","Robbery",13
2015,"E09000029","Sutton","Sexual Offences",0
2015,"E09000029","Sutton","Theft and Handling",225
2015,"E09000029","Sutton","Violence Against the Person",267
2015,"E09000030","Tower Hamlets","Burglary",215
2015,"E09000030","Tower Hamlets","Criminal Damage",203
2015,"E09000030","Tower Hamlets","Drugs",138
2015,"E09000030","Tower Hamlets","Fraud or Forgery",0
2015,"E09000030","Tower Hamlets","Other Notifiable Offences",41
2015,"E09000030","Tower Hamlets","Robbery",88
2015,"E09000030","Tower Hamlets","Sexual Offences",0
2015,"E09000030","Tower Hamlets","Theft and Handling",754
2015,"E09000030","Tower Hamlets","Violence Against the Person",766
2015,"E09000031","Waltham Forest","Burglary",172
2015,"E09000031","Waltham Forest","Criminal Damage",166
2015,"E09000031","Waltham Forest","Drugs",111
2015,"E09000031","Waltham Forest","Fraud or Forgery",0
2015,"E09000031","Waltham Forest","Other Notifiable Offences",33
2015,"E09000031","Waltham Forest","Robbery",45
2015,"E09000031","Waltham Forest","Sexual Offences",0
2015,"E09000031","Waltham Forest","Theft and Handling",630
2015,"E09000031","Waltham Forest","Violence Against the Person",546
2015,"E09000032","Wandsworth","Burglary",216
2015,"E09000032","Wandsworth","Criminal Damage",142
2015,"E09000032","Wandsworth","Drugs",81
2015,"E09000032","Wandsworth","Fraud or Forgery",0
2015,"E09000032","Wandsworth","Other Notifiable Offences",27
2015,"E09000032","Wandsworth","Robbery",27
2015,"E09000032","Wandsworth","Sexual Offences",0
2015,"E09000032","Wandsworth","Theft and Handling",817
2015,"E09000032","Wandsworth","Violence Against the Person",641
2015,"E09000033","Westminster","Burglary",258
2015,"E09000033","Westminster","Criminal Damage",125
2015,"E09000033","Westminster","Drugs",173
2015,"E09000033","Westminster","Fraud or Forgery",0
2015,"E09000033","Westminster","Other Notifiable Offences",68
2015,"E09000033","Westminster","Robbery",98
2015,"E09000033","Westminster","Sexual Offences",0
2015,"E09000033","Westminster","Theft and Handling",2232
2015,"E09000033","Westminster","Violence Against the Person",946
2016,"E09000001","City of London","Burglary",0
2016,"E09000001","City of London","Criminal Damage",0
2016,"E09000001","City of London","Drugs",1
2016,"E09000001","City of London","Other Notifiable Offences",0
2016,"E09000001","City of London","Robbery",2
2016,"E09000001","City of London","Theft and Handling",5
2016,"E09000001","City of London","Violence Against the Person",1
2016,"E09000002","Barking and Dagenham","Burglary",112
2016,"E09000002","Barking and Dagenham","Criminal Damage",147
2016,"E09000002","Barking and Dagenham","Drugs",65
2016,"E09000002","Barking and Dagenham","Fraud or Forgery",0
2016,"E09000002","Barking and Dagenham","Other Notifiable Offences",30
2016,"E09000002","Barking and Dagenham","Robbery",35
2016,"E09000002","Barking and Dagenham","Sexual Offences",0
2016,"E09000002","Barking and Dagenham","Theft and Handling",380
2016,"E09000002","Barking and Dagenham","Violence Against the Person",460
2016,"E09000003","Barnet","Burglary",264
2016,"E09000003","Barnet","Criminal Damage",181
2016,"E09000003","Barnet","Drugs",62
2016,"E09000003","Barnet","Fraud or Forgery",0
2016,"E09000003","Barnet","Other Notifiable Offences",43
2016,"E09000003","Barnet","Robbery",29
2016,"E09000003","Barnet","Sexual Offences",0
2016,"E09000003","Barnet","Theft and Handling",720
2016,"E09000003","Barnet","Violence Against the Person",583
2016,"E09000004","Bexley","Burglary",77
2016,"E09000004","Bexley","Criminal Damage",140
2016,"E09000004","Bexley","Drugs",62
2016,"E09000004","Bexley","Fraud or Forgery",0
2016,"E09000004","Bexley","Other Notifiable Offences",18
2016,"E09000004","Bexley","Robbery",10
2016,"E09000004","Bexley","Sexual Offences",0
2016,"E09000004","Bexley","Theft and Handling",357
2016,"E09000004","Bexley","Violence Against the Person",354
2016,"E09000005","Brent","Burglary",213
2016,"E09000005","Brent","Criminal Damage",180
2016,"E09000005","Brent","Drugs",145
2016,"E09000005","Brent","Fraud or Forgery",0
2016,"E09000005","Brent","Other Notifiable Offences",41
2016,"E09000005","Brent","Robbery",59
2016,"E09000005","Brent","Sexual Offences",0
2016,"E09000005","Brent","Theft and Handling",689
2016,"E09000005","Brent","Violence Against the Person",687
2016,"E09000006","Bromley","Burglary",159
2016,"E09000006","Bromley","Criminal Damage",152
2016,"E09000006","Bromley","Drugs",59
2016,"E09000006","Bromley","Fraud or Forgery",0
2016,"E09000006","Bromley","Other Notifiable Offences",34
2016,"E09000006","Bromley","Robbery",25
2016,"E09000006","Bromley","Sexual Offences",0
2016,"E09000006","Bromley","Theft and Handling",557
2016,"E09000006","Bromley","Violence Against the Person",486
2016,"E09000007","Camden","Burglary",210
2016,"E09000007","Camden","Criminal Damage",177
2016,"E09000007","Camden","Drugs",178
2016,"E09000007","Camden","Fraud or Forgery",0
2016,"E09000007","Camden","Other Notifiable Offences",34
2016,"E09000007","Camden","Robbery",77
2016,"E09000007","Camden","Sexual Offences",0
2016,"E09000007","Camden","Theft and Handling",930
2016,"E09000007","Camden","Violence Against the Person",634
2016,"E09000008","Croydon","Burglary",158
2016,"E09000008","Croydon","Criminal Damage",245
2016,"E09000008","Croydon","Drugs",99
2016,"E09000008","Croydon","Fraud or Forgery",0
2016,"E09000008","Croydon","Other Notifiable Offences",53
2016,"E09000008","Croydon","Robbery",67
2016,"E09000008","Croydon","Sexual Offences",0
2016,"E09000008","Croydon","Theft and Handling",789
2016,"E09000008","Croydon","Violence Against the Person",794
2016,"E09000009","Ealing","Burglary",175
2016,"E09000009","Ealing","Criminal Damage",215
2016,"E09000009","Ealing","Drugs",96
2016,"E09000009","Ealing","Fraud or Forgery",0
2016,"E09000009","Ealing","Other Notifiable Offences",41
2016,"E09000009","Ealing","Robbery",64
2016,"E09000009","Ealing","Sexual Offences",0
2016,"E09000009","Ealing","Theft and Handling",767
2016,"E09000009","Ealing","Violence Against the Person",762
2016,"E09000010","Enfield","Burglary",186
2016,"E09000010","Enfield","Criminal Damage",133
2016,"E09000010","Enfield","Drugs",90
2016,"E09000010","Enfield","Fraud or Forgery",0
2016,"E09000010","Enfield","Other Notifiable Offences",43
2016,"E09000010","Enfield","Robbery",60
2016,"E09000010","Enfield","Sexual Offences",0
2016,"E09000010","Enfield","Theft and Handling",625
2016,"E09000010","Enfield","Violence Against the Person",598
2016,"E09000011","Greenwich","Burglary",152
2016,"E09000011","Greenwich","Criminal Damage",197
2016,"E09000011","Greenwich","Drugs",77
2016,"E09000011","Greenwich","Fraud or Forgery",0
2016,"E09000011","Greenwich","Other Notifiable Offences",28
2016,"E09000011","Greenwich","Robbery",45
2016,"E09000011","Greenwich","Sexual Offences",0
2016,"E09000011","Greenwich","Theft and Handling",600
2016,"E09000011","Greenwich","Violence Against the Person",671
2016,"E09000012","Hackney","Burglary",197
2016,"E09000012","Hackney","Criminal Damage",140
2016,"E09000012","Hackney","Drugs",128
2016,"E09000012","Hackney","Fraud or Forgery",0
2016,"E09000012","Hackney","Other Notifiable Offences",38
2016,"E09000012","Hackney","Robbery",85
2016,"E09000012","Hackney","Sexual Offences",0
2016,"E09000012","Hackney","Theft and Handling",890
2016,"E09000012","Hackney","Violence Against the Person",722
2016,"E09000013","Hammersmith and Fulham","Burglary",99
2016,"E09000013","Hammersmith and Fulham","Criminal Damage",153
2016,"E09000013","Hammersmith and Fulham","Drugs",89
2016,"E09000013","Hammersmith and Fulham","Fraud or Forgery",0
2016,"E09000013","Hammersmith and Fulham","Other Notifiable Offences",28
2016,"E09000013","Hammersmith and Fulham","Robbery",26
2016,"E09000013","Hammersmith and Fulham","Sexual Offences",0
2016,"E09000013","Hammersmith and Fulham","Theft and Handling",807
2016,"E09000013","Hammersmith and Fulham","Violence Against the Person",470
2016,"E09000014","Haringey","Burglary",173
2016,"E09000014","Haringey","Criminal Damage",154
2016,"E09000014","Haringey","Drugs",131
2016,"E09000014","Haringey","Fraud or Forgery",0
2016,"E09000014","Haringey","Other Notifiable Offences",47
2016,"E09000014","Haringey","Robbery",81
2016,"E09000014","Haringey","Sexual Offences",0
2016,"E09000014","Haringey","Theft and Handling",839
2016,"E09000014","Haringey","Violence Against the Person",776
2016,"E09000015","Harrow","Burglary",118
2016,"E09000015","Harrow","Criminal Damage",104
2016,"E09000015","Harrow","Drugs",37
2016,"E09000015","Harrow","Fraud or Forgery",0
2016,"E09000015","Harrow","Other Notifiable Offences",22
2016,"E09000015","Harrow","Robbery",24
2016,"E09000015","Harrow","Sexual Offences",0
2016,"E09000015","Harrow","Theft and Handling",369
2016,"E09000015","Harrow","Violence Against the Person",306
2016,"E09000016","Havering","Burglary",147
2016,"E09000016","Havering","Criminal Damage",107
2016,"E09000016","Havering","Drugs",67
2016,"E09000016","Havering","Fraud or Forgery",0
2016,"E09000016","Havering","Other Notifiable Offences",34
2016,"E09000016","Havering","Robbery",21
2016,"E09000016","Havering","Sexual Offences",0
2016,"E09000016","Havering","Theft and Handling",459
2016,"E09000016","Havering","Violence Against the Person",486
2016,"E09000017","Hillingdon","Burglary",176
2016,"E09000017","Hillingdon","Criminal Damage",179
2016,"E09000017","Hillingdon","Drugs",101
2016,"E09000017","Hillingdon","Fraud or Forgery",0
2016,"E09000017","Hillingdon","Other Notifiable Offences",35
2016,"E09000017","Hillingdon","Robbery",46
2016,"E09000017","Hillingdon","Sexual Offences",0
2016,"E09000017","Hillingdon","Theft and Handling",659
2016,"E09000017","Hillingdon","Violence Against the Person",636
2016,"E09000018","Hounslow","Burglary",161
2016,"E09000018","Hounslow","Criminal Damage",160
2016,"E09000018","Hounslow","Drugs",91
2016,"E09000018","Hounslow","Fraud or Forgery",0
2016,"E09000018","Hounslow","Other Notifiable Offences",47
2016,"E09000018","Hounslow","Robbery",24
2016,"E09000018","Hounslow","Sexual Offences",0
2016,"E09000018","Hounslow","Theft and Handling",600
2016,"E09000018","Hounslow","Violence Against the Person",619
2016,"E09000019","Islington","Burglary",191
2016,"E09000019","Islington","Criminal Damage",145
2016,"E09000019","Islington","Drugs",160
2016,"E09000019","Islington","Fraud or Forgery",0
2016,"E09000019","Islington","Other Notifiable Offences",56
2016,"E09000019","Islington","Robbery",68
2016,"E09000019","Islington","Sexual Offences",0
2016,"E09000019","Islington","Theft and Handling",813
2016,"E09000019","Islington","Violence Against the Person",516
2016,"E09000020","Kensington and Chelsea","Burglary",106
2016,"E09000020","Kensington and Chelsea","Criminal Damage",93
2016,"E09000020","Kensington and Chelsea","Drugs",150
2016,"E09000020","Kensington and Chelsea","Fraud or Forgery",0
2016,"E09000020","Kensington and Chelsea","Other Notifiable Offences",21
2016,"E09000020","Kensington and Chelsea","Robbery",40
2016,"E09000020","Kensington and Chelsea","Sexual Offences",0
2016,"E09000020","Kensington and Chelsea","Theft and Handling",830
2016,"E09000020","Kensington and Chelsea","Violence Against the Person",357
2016,"E09000021","Kingston upon Thames","Burglary",75
2016,"E09000021","Kingston upon Thames","Criminal Damage",80
2016,"E09000021","Kingston upon Thames","Drugs",40
2016,"E09000021","Kingston upon Thames","Fraud or Forgery",0
2016,"E09000021","Kingston upon Thames","Other Notifiable Offences",14
2016,"E09000021","Kingston upon Thames","Robbery",4
2016,"E09000021","Kingston upon Thames","Sexual Offences",0
2016,"E09000021","Kingston upon Thames","Theft and Handling",260
2016,"E09000021","Kingston upon Thames","Violence Against the Person",231
2016,"E09000022","Lambeth","Burglary",240
2016,"E09000022","Lambeth","Criminal Damage",196
2016,"E09000022","Lambeth","Drugs",255
2016,"E09000022","Lambeth","Fraud or Forgery",0
2016,"E09000022","Lambeth","Other Notifiable Offences",51
2016,"E09000022","Lambeth","Robbery",98
2016,"E09000022","Lambeth","Sexual Offences",0
2016,"E09000022","Lambeth","Theft and Handling",1037
2016,"E09000022","Lambeth","Violence Against the Person",856
2016,"E09000023","Lewisham","Burglary",166
2016,"E09000023","Lewisham","Criminal Damage",174
2016,"E09000023","Lewisham","Drugs",93
2016,"E09000023","Lewisham","Fraud or Forgery",0
2016,"E09000023","Lewisham","Other Notifiable Offences",28
2016,"E09000023","Lewisham","Robbery",82
2016,"E09000023","Lewisham","Sexual Offences",0
2016,"E09000023","Lewisham","Theft and Handling",553
2016,"E09000023","Lewisham","Violence Against the Person",718
2016,"E09000024","Merton","Burglary",112
2016,"E09000024","Merton","Criminal Damage",106
2016,"E09000024","Merton","Drugs",21
2016,"E09000024","Merton","Fraud or Forgery",0
2016,"E09000024","Merton","Other Notifiable Offences",23
2016,"E09000024","Merton","Robbery",21
2016,"E09000024","Merton","Sexual Offences",0
2016,"E09000024","Merton","Theft and Handling",426
2016,"E09000024","Merton","Violence Against the Person",326
2016,"E09000025","Newham","Burglary",178
2016,"E09000025","Newham","Criminal Damage",211
2016,"E09000025","Newham","Drugs",155
2016,"E09000025","Newham","Fraud or Forgery",0
2016,"E09000025","Newham","Other Notifiable Offences",57
2016,"E09000025","Newham","Robbery",98
2016,"E09000025","Newham","Sexual Offences",0
2016,"E09000025","Newham","Theft and Handling",1184
2016,"E09000025","Newham","Violence Against the Person",714
2016,"E09000026","Redbridge","Burglary",144
2016,"E09000026","Redbridge","Criminal Damage",108
2016,"E09000026","Redbridge","Drugs",75
2016,"E09000026","Redbridge","Fraud or Forgery",0
2016,"E09000026","Redbridge","Other Notifiable Offences",32
2016,"E09000026","Redbridge","Robbery",53
2016,"E09000026","Redbridge","Sexual Offences",0
2016,"E09000026","Redbridge","Theft and Handling",642
2016,"E09000026","Redbridge","Violence Against the Person",496
2016,"E09000027","Richmond upon Thames","Burglary",104
2016,"E09000027","Richmond upon Thames","Criminal Damage",102
2016,"E09000027","Richmond upon Thames","Drugs",16
2016,"E09000027","Richmond upon Thames","Fraud or Forgery",0
2016,"E09000027","Richmond upon Thames","Other Notifiable Offences",12
2016,"E09000027","Richmond upon Thames","Robbery",4
2016,"E09000027","Richmond upon Thames","Sexual Offences",0
2016,"E09000027","Richmond upon Thames","Theft and Handling",327
2016,"E09000027","Richmond upon Thames","Violence Against the Person",233
2016,"E09000028","Southwark","Burglary",237
2016,"E09000028","Southwark","Criminal Damage",214
2016,"E09000028","Southwark","Drugs",149
2016,"E09000028","Southwark","Fraud or Forgery",0
2016,"E09000028","Southwark","Other Notifiable Offences",52
2016,"E09000028","Southwark","Robbery",57
2016,"E09000028","Southwark","Sexual Offences",0
2016,"E09000028","Southwark","Theft and Handling",1028
2016,"E09000028","Southwark","Violence Against the Person",732
2016,"E09000029","Sutton","Burglary",87
2016,"E09000029","Sutton","Criminal Damage",104
2016,"E09000029","Sutton","Drugs",31
2016,"E09000029","Sutton","Fraud or Forgery",0
2016,"E09000029","Sutton","Other Notifiable Offences",13
2016,"E09000029","Sutton","Robbery",15
2016,"E09000029","Sutton","Sexual Offences",0
2016,"E09000029","Sutton","Theft and Handling",277
2016,"E09000029","Sutton","Violence Against the Person",315
2016,"E09000030","Tower Hamlets","Burglary",222
2016,"E09000030","Tower Hamlets","Criminal Damage",179
2016,"E09000030","Tower Hamlets","Drugs",140
2016,"E09000030","Tower Hamlets","Fraud or Forgery",0
2016,"E09000030","Tower Hamlets","Other Notifiable Offences",52
2016,"E09000030","Tower Hamlets","Robbery",104
2016,"E09000030","Tower Hamlets","Sexual Offences",0
2016,"E09000030","Tower Hamlets","Theft and Handling",927
2016,"E09000030","Tower Hamlets","Violence Against the Person",680
2016,"E09000031","Waltham Forest","Burglary",151
2016,"E09000031","Waltham Forest","Criminal Damage",139
2016,"E09000031","Waltham Forest","Drugs",75
2016,"E09000031","Waltham Forest","Fraud or Forgery",0
2016,"E09000031","Waltham Forest","Other Notifiable Offences",46
2016,"E09000031","Waltham Forest","Robbery",63
2016,"E09000031","Waltham Forest","Sexual Offences",0
2016,"E09000031","Waltham Forest","Theft and Handling",604
2016,"E09000031","Waltham Forest","Violence Against the Person",572
2016,"E09000032","Wandsworth","Burglary",214
2016,"E09000032","Wandsworth","Criminal Damage",153
2016,"E09000032","Wandsworth","Drugs",60
2016,"E09000032","Wandsworth","Fraud or Forgery",0
2016,"E09000032","Wandsworth","Other Notifiable Offences",21
2016,"E09000032","Wandsworth","Robbery",48
2016,"E09000032","Wandsworth","Sexual Offences",0
2016,"E09000032","Wandsworth","Theft and Handling",875
2016,"E09000032","Wandsworth","Violence Against the Person",528
2016,"E09000033","Westminster","Burglary",203
2016,"E09000033","Westminster","Criminal Damage",208
2016,"E09000033","Westminster","Drugs",176
2016,"E09000033","Westminster","Fraud or Forgery",0
2016,"E09000033","Westminster","Other Notifiable Offences",75
2016,"E09000033","Westminster","Robbery",123
2016,"E09000033","Westminster","Sexual Offences",0
2016,"E09000033","Westminster","Theft and Handling",2054
2016,"E09000033","Westminster","Violence Against the Person",893
